split,formula,reaction,endpoint,n_atoms,dft_energy_eV,mace_energy_eV,endpoint_energy_error_eV
train,C5H8N2,rxn8312,transition_state,15,-8290.685863889074,-8297.901229214402,-7.215365325328
train,C5H8N2,rxn8312,product,15,-8292.236681016460,-8300.344160494053,-8.107479477592
train,C5H8N2,rxn8313,reactant,15,-8292.650596340760,-8301.004939788949,-8.354343448189
train,C5H8N2,rxn8313,transition_state,15,-8288.977210442501,-8296.344505679901,-7.367295237400
train,C5H8N2,rxn8313,product,15,-8290.482459454826,-8297.820375680538,-7.337916225712
train,C5H8N2,rxn8314,reactant,15,-8292.650596344078,-8301.004939787128,-8.354343443050
train,C5H8N2,rxn8314,transition_state,15,-8288.285409509401,-8295.888091928598,-7.602682419198
train,C5H8N2,rxn8314,product,15,-8290.202170569310,-8298.265563337021,-8.063392767712
train,C5H8N2,rxn8315,reactant,15,-8292.650596344078,-8301.004939787128,-8.354343443050
train,C5H8N2,rxn8315,transition_state,15,-8289.290305221048,-8297.544096882511,-8.253791661464
train,C5H8N2,rxn8315,product,15,-8292.377406940388,-8300.532851950647,-8.155445010259
train,C5H8N2,rxn8316,reactant,15,-8292.650596344078,-8301.004939787128,-8.354343443050
train,C5H8N2,rxn8316,transition_state,15,-8288.604699022753,-8296.156042533723,-7.551343510970
train,C5H8N2,rxn8316,product,15,-8291.952057065062,-8300.292308751894,-8.340251686832
train,C5H8N2,rxn8317,reactant,15,-8292.650596340760,-8301.004939788949,-8.354343448189
train,C5H8N2,rxn8317,transition_state,15,-8288.324583740627,-8296.531991076083,-8.207407335456
train,C5H8N2,rxn8317,product,15,-8291.697911920581,-8300.163204093526,-8.465292172945
train,C5H8N2,rxn8318,reactant,15,-8292.650596340760,-8301.004939788949,-8.354343448189
train,C5H8N2,rxn8318,transition_state,15,-8288.582592188875,-8296.786474545648,-8.203882356773
train,C5H8N2,rxn8318,product,15,-8290.226215730376,-8299.080223594583,-8.854007864207
train,C5H8N2,rxn8319,reactant,15,-8292.650596344078,-8301.004939787128,-8.354343443050
train,C5H8N2,rxn8319,transition_state,15,-8288.654978350385,-8297.049698598921,-8.394720248536
train,C5H8N2,rxn8319,product,15,-8289.170383380339,-8297.318041331273,-8.147657950934
train,C5H8N2,rxn8320,reactant,15,-8292.650596344078,-8301.004939787128,-8.354343443050
train,C5H8N2,rxn8320,transition_state,15,-8288.356971372828,-8295.741097444266,-7.384126071438
train,C5H8N2,rxn8320,product,15,-8288.620679111213,-8296.025156643893,-7.404477532680
train,C5H8N2,rxn8321,reactant,15,-8292.650596344078,-8301.004939787128,-8.354343443050
train,C5H8N2,rxn8321,transition_state,15,-8286.930881792438,-8294.171851686693,-7.240969894256
train,C5H8N2,rxn8321,product,15,-8289.172139890110,-8296.752557745647,-7.580417855537
train,C5H8N2,rxn8322,reactant,15,-8292.650596344078,-8301.004939787128,-8.354343443050
train,C5H8N2,rxn8322,transition_state,15,-8288.817856904134,-8296.896483676228,-8.078626772094
train,C5H8N2,rxn8322,product,15,-8288.997316722516,-8297.902685017572,-8.905368295056
train,C5H8N2,rxn8601,reactant,15,-8291.808340812780,-8299.752642165298,-7.944301352518
train,C5H8N2,rxn8601,transition_state,15,-8286.734572516343,-8295.296129877232,-8.561557360888
train,C5H8N2,rxn8601,product,15,-8290.243524672969,-8297.533946808660,-7.290422135691
train,C5H8N2,rxn8602,reactant,15,-8291.808340811693,-8299.752642155381,-7.944301343688
train,C5H8N2,rxn8602,transition_state,15,-8288.054232395789,-8295.758013774608,-7.703781378819
train,C5H8N2,rxn8602,product,15,-8289.147977602912,-8296.443895941895,-7.295918338983
train,C5H8N2,rxn8603,reactant,15,-8291.808340811693,-8299.752642155381,-7.944301343688
train,C5H8N2,rxn8603,transition_state,15,-8289.228408950401,-8296.768782095160,-7.540373144759
train,C5H8N2,rxn8603,product,15,-8290.955986472307,-8299.000361654898,-8.044375182591
train,C5H8N2,rxn8604,reactant,15,-8291.808340811693,-8299.752642155381,-7.944301343688
train,C5H8N2,rxn8604,transition_state,15,-8286.841231435175,-8294.822815485639,-7.981584050463
train,C5H8N2,rxn8604,product,15,-8289.136942167977,-8296.869233150630,-7.732290982653
train,C5H8N2,rxn8868,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8868,transition_state,15,-8289.755516230167,-8296.828590416968,-7.073074186801
train,C5H8N2,rxn8868,product,15,-8289.870708928423,-8298.078182749538,-8.207473821114
train,C5H8N2,rxn8869,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8869,transition_state,15,-8288.098061697407,-8295.648486880249,-7.550425182842
train,C5H8N2,rxn8869,product,15,-8290.955038349684,-8298.773001339292,-7.817962989608
train,C5H8N2,rxn8870,reactant,15,-8292.973744727375,-8300.920595668094,-7.946850940720
train,C5H8N2,rxn8870,transition_state,15,-8288.352802042657,-8296.208497755428,-7.855695712771
train,C5H8N2,rxn8870,product,15,-8290.966650732615,-8298.802645797790,-7.835995065176
train,C5H8N2,rxn8871,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8871,transition_state,15,-8288.516691129840,-8296.019576792389,-7.502885662549
train,C5H8N2,rxn8871,product,15,-8291.671000666021,-8299.515747140098,-7.844746474077
train,C5H8N2,rxn8872,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8872,transition_state,15,-8289.382284242138,-8296.317434470153,-6.935150228015
train,C5H8N2,rxn8872,product,15,-8289.907867915257,-8297.155495226792,-7.247627311535
train,C5H8N2,rxn8873,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8873,transition_state,15,-8286.914489678422,-8295.489803297376,-8.575313618954
train,C5H8N2,rxn8873,product,15,-8290.947577005705,-8298.734035770103,-7.786458764398
train,C5H8N2,rxn8874,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8874,transition_state,15,-8286.836635114818,-8295.846219402565,-9.009584287747
train,C5H8N2,rxn8874,product,15,-8288.409742832093,-8296.783068574003,-8.373325741910
train,C5H8N2,rxn8875,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8875,transition_state,15,-8288.633650574136,-8296.079951685006,-7.446301110869
train,C5H8N2,rxn8875,product,15,-8291.746566858512,-8299.588758011498,-7.842191152986
train,C5H8N2,rxn8876,reactant,15,-8292.973744727375,-8300.920595668094,-7.946850940720
train,C5H8N2,rxn8876,transition_state,15,-8290.016884400629,-8296.846618236390,-6.829733835761
train,C5H8N2,rxn8876,product,15,-8292.416302299342,-8300.332405611156,-7.916103311814
train,C5H8N2,rxn8877,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8877,transition_state,15,-8288.923507924250,-8296.572378430948,-7.648870506699
train,C5H8N2,rxn8877,product,15,-8290.756378993094,-8298.882565836240,-8.126186843147
train,C5H8N2,rxn8878,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8878,transition_state,15,-8287.926601469146,-8295.285003213263,-7.358401744117
train,C5H8N2,rxn8878,product,15,-8290.217102959541,-8298.224179716628,-8.007076757087
train,C5H8N2,rxn8879,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8879,transition_state,15,-8288.194504852443,-8296.121973269092,-7.927468416648
train,C5H8N2,rxn8879,product,15,-8290.449890478982,-8298.487124100946,-8.037233621964
train,C5H8N2,rxn8880,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8880,transition_state,15,-8287.717176310784,-8295.277603449133,-7.560427138349
train,C5H8N2,rxn8880,product,15,-8288.816985597105,-8297.160399595692,-8.343413998587
train,C5H8N2,rxn8881,reactant,15,-8292.973744727375,-8300.920595668094,-7.946850940720
train,C5H8N2,rxn8881,transition_state,15,-8288.731545872492,-8296.771707738670,-8.040161866178
train,C5H8N2,rxn8881,product,15,-8289.231075884603,-8297.459847036733,-8.228771152129
train,C5H8N2,rxn8882,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8882,transition_state,15,-8287.942909948666,-8295.664516888652,-7.721606939986
train,C5H8N2,rxn8882,product,15,-8291.649687327155,-8299.422734813112,-7.773047485956
train,C5H8N2,rxn8883,reactant,15,-8292.973744735185,-8300.920595664604,-7.946850929418
train,C5H8N2,rxn8883,transition_state,15,-8290.287611647309,-8296.854498556324,-6.566886909015
train,C5H8N2,rxn8883,product,15,-8292.467345905472,-8300.384408982422,-7.917063076949
train,C5H8N2,rxn9557,reactant,15,-8291.468602226458,-8299.345712584267,-7.877110357809
train,C5H8N2,rxn9557,transition_state,15,-8288.081357059969,-8295.608418250607,-7.527061190638
train,C5H8N2,rxn9557,product,15,-8289.493849912955,-8297.739916356848,-8.246066443893
train,C5H8N2,rxn9566,reactant,15,-8293.063319717343,-8300.983153130375,-7.919833413032
train,C5H8N2,rxn9566,transition_state,15,-8289.995379800741,-8297.212319304494,-7.216939503753
train,C5H8N2,rxn9566,product,15,-8292.712552003439,-8300.621937040090,-7.909385036652
train,C5H8N2,rxn9567,reactant,15,-8293.063319713125,-8300.983153128002,-7.919833414877
train,C5H8N2,rxn9567,transition_state,15,-8288.392367646213,-8296.357749207476,-7.965381561264
train,C5H8N2,rxn9567,product,15,-8290.529277047890,-8298.513040506159,-7.983763458269
train,C5H8N2,rxn9568,reactant,15,-8293.063319717343,-8300.983153130375,-7.919833413032
train,C5H8N2,rxn9568,transition_state,15,-8288.155312461238,-8295.332304921765,-7.176992460527
train,C5H8N2,rxn9568,product,15,-8290.929394504232,-8298.800460850258,-7.871066346026
train,C5H8N2,rxn9648,reactant,15,-8291.755088428568,-8299.834792207386,-8.079703778818
train,C5H8N2,rxn9648,transition_state,15,-8286.462908821215,-8294.174690458816,-7.711781637601
train,C5H8N2,rxn9648,product,15,-8288.305007868514,-8296.640785836113,-8.335777967599
train,C5H8N2,rxn9739,reactant,15,-8292.397451626477,-8300.663576341822,-8.266124715345
train,C5H8N2,rxn9739,transition_state,15,-8288.296198486349,-8296.337143465735,-8.040944979386
train,C5H8N2,rxn9739,product,15,-8290.087945356645,-8298.381588682589,-8.293643325944
train,C5H8N2,rxn9740,reactant,15,-8292.397451626477,-8300.663576341822,-8.266124715345
train,C5H8N2,rxn9740,transition_state,15,-8287.287171148708,-8295.726034166586,-8.438863017878
train,C5H8N2,rxn9740,product,15,-8290.376233138228,-8298.537358217256,-8.161125079028
train,C5H8N2,rxn9741,reactant,15,-8292.546518838035,-8300.743984437306,-8.197465599271
train,C5H8N2,rxn9741,transition_state,15,-8289.700094799842,-8297.207541799486,-7.507446999643
train,C5H8N2,rxn9741,product,15,-8292.586870388679,-8300.684850269905,-8.097979881226
train,C5H8N2,rxn9742,reactant,15,-8292.546518838035,-8300.743984437306,-8.197465599271
train,C5H8N2,rxn9742,transition_state,15,-8288.964218473675,-8297.483332905755,-8.519114432080
train,C5H8N2,rxn9742,product,15,-8290.430302509503,-8298.440817437759,-8.010514928255
train,C5H8N2,rxn9756,reactant,15,-8291.660278495667,-8299.811305928075,-8.151027432408
train,C5H8N2,rxn9756,transition_state,15,-8287.126022475095,-8296.072796635437,-8.946774160342
train,C5H8N2,rxn9756,product,15,-8290.120503679720,-8298.527171406839,-8.406667727118
train,C5H8N2,rxn9757,reactant,15,-8291.660278495667,-8299.811305928075,-8.151027432408
train,C5H8N2,rxn9757,transition_state,15,-8287.497120842481,-8295.091722215602,-7.594601373121
train,C5H8N2,rxn9757,product,15,-8288.074920812058,-8296.461310492747,-8.386389680689
train,C5H8N2,rxn9758,reactant,15,-8292.689047664426,-8300.563075720811,-7.874028056385
train,C5H8N2,rxn9758,transition_state,15,-8287.809260764783,-8295.753721569745,-7.944460804962
train,C5H8N2,rxn9758,product,15,-8289.262181744030,-8296.902923112142,-7.640741368112
train,C5H8N2,rxn9759,reactant,15,-8292.689047664426,-8300.563075720811,-7.874028056385
train,C5H8N2,rxn9759,transition_state,15,-8289.504424991430,-8296.263041262260,-6.758616270830
train,C5H8N2,rxn9759,product,15,-8292.695778128264,-8300.545511727860,-7.849733599596
train,C5H8N2,rxn9786,reactant,15,-8292.604136098447,-8300.463891501506,-7.859755403058
train,C5H8N2,rxn9786,transition_state,15,-8288.200961281353,-8294.619712914071,-6.418751632718
train,C5H8N2,rxn9786,product,15,-8288.654269077362,-8296.254103139394,-7.599834062032
train,C5H8N2,rxn9787,reactant,15,-8292.604136098447,-8300.463891501506,-7.859755403058
train,C5H8N2,rxn9787,transition_state,15,-8285.742354817123,-8293.454669195544,-7.712314378421
train,C5H8N2,rxn9787,product,15,-8288.423415997670,-8295.701484249419,-7.278068251750
train,C5H8N2,rxn9788,reactant,15,-8292.604136098447,-8300.463891501506,-7.859755403058
train,C5H8N2,rxn9788,transition_state,15,-8287.129750624916,-8294.713209435789,-7.583458810874
train,C5H8N2,rxn9788,product,15,-8289.312737084780,-8297.655358245876,-8.342621161097
train,C5H8N2,rxn9789,reactant,15,-8292.604136094556,-8300.463891502162,-7.859755407606
train,C5H8N2,rxn9789,transition_state,15,-8289.565798910053,-8296.414422722930,-6.848623812877
train,C5H8N2,rxn9789,product,15,-8291.640467976425,-8299.540641561196,-7.900173584771
train,C5H8N2,rxn9790,reactant,15,-8292.604136094556,-8300.463891502162,-7.859755407606
train,C5H8N2,rxn9790,transition_state,15,-8288.175556982113,-8296.379387829484,-8.203830847371
train,C5H8N2,rxn9790,product,15,-8291.061506143307,-8299.221746342080,-8.160240198773
train,C5H8N2,rxn9842,reactant,15,-8291.575649536477,-8299.378638106453,-7.802988569976
train,C5H8N2,rxn9842,transition_state,15,-8286.994893018049,-8295.027018375944,-8.032125357895
train,C5H8N2,rxn9842,product,15,-8290.592616850701,-8298.624332287141,-8.031715436440
train,C5H8N2,rxn9843,reactant,15,-8291.575649536477,-8299.378638106453,-7.802988569976
train,C5H8N2,rxn9843,transition_state,15,-8285.924674041609,-8294.817132876706,-8.892458835096
train,C5H8N2,rxn9843,product,15,-8290.156912726008,-8297.892576577864,-7.735663851856
train,C5H8N2,rxn9909,reactant,15,-8292.724467590246,-8300.998322253692,-8.273854663446
train,C5H8N2,rxn9909,transition_state,15,-8287.735649373912,-8295.856161491200,-8.120512117288
train,C5H8N2,rxn9909,product,15,-8289.361027245619,-8298.317998864068,-8.956971618449
train,C5H8N2,rxn9910,reactant,15,-8292.724467590246,-8300.998322253692,-8.273854663446
train,C5H8N2,rxn9910,transition_state,15,-8289.234261275627,-8297.980235180930,-8.745973905303
train,C5H8N2,rxn9910,product,15,-8290.603920341868,-8297.755929596327,-7.152009254460
train,C5H8N2,rxn9911,reactant,15,-8292.724467590246,-8300.998322253692,-8.273854663446
train,C5H8N2,rxn9911,transition_state,15,-8288.169041662895,-8296.013448400854,-7.844406737959
train,C5H8N2,rxn9911,product,15,-8290.496106618997,-8298.835230249430,-8.339123630432
train,C5H8N2,rxn9967,reactant,15,-8292.650596340760,-8301.004939788949,-8.354343448189
train,C5H8N2,rxn9967,transition_state,15,-8288.071384799141,-8296.227479645422,-8.156094846281
train,C5H8N2,rxn9967,product,15,-8288.506879562639,-8296.000252551616,-7.493372988976
train,C5H8N2,rxn9968,reactant,15,-8292.650596344078,-8301.004939787128,-8.354343443050
train,C5H8N2,rxn9968,transition_state,15,-8287.529413308112,-8295.874414629710,-8.345001321599
train,C5H8N2,rxn9968,product,15,-8290.537967669688,-8298.817840973674,-8.279873303985
train,C5H8O,rxn0218,reactant,14,-7358.514810185874,-7365.491925712174,-6.977115526300
train,C5H8O,rxn0218,transition_state,14,-7354.978560039479,-7360.093074882036,-5.114514842557
train,C5H8O,rxn0218,product,14,-7355.691798658745,-7363.400832872831,-7.709034214086
train,C5H8O,rxn0219,reactant,14,-7358.514810185874,-7365.491925712174,-6.977115526300
train,C5H8O,rxn0219,transition_state,14,-7355.146007662362,-7360.630586682836,-5.484579020474
train,C5H8O,rxn0219,product,14,-7355.560485287314,-7361.499961776980,-5.939476489666
train,C5H8O,rxn0220,reactant,14,-7358.514810185874,-7365.491925712174,-6.977115526300
train,C5H8O,rxn0220,transition_state,14,-7354.591809343253,-7361.443060235184,-6.851250891931
train,C5H8O,rxn0220,product,14,-7356.389245362381,-7361.304323049101,-4.915077686720
train,C5H8O,rxn0221,reactant,14,-7358.514810185874,-7365.491925712174,-6.977115526300
train,C5H8O,rxn0221,transition_state,14,-7354.480085587944,-7361.122929043848,-6.642843455904
train,C5H8O,rxn0221,product,14,-7356.875945199941,-7362.872515400431,-5.996570200490
train,C5H8O,rxn0222,reactant,14,-7358.514810185874,-7365.491925712174,-6.977115526300
train,C5H8O,rxn0222,transition_state,14,-7354.198386783454,-7361.712482914423,-7.514096130969
train,C5H8O,rxn0222,product,14,-7355.013073588942,-7360.993009756355,-5.979936167412
train,C5H8O,rxn0223,reactant,14,-7358.514810185874,-7365.491925712174,-6.977115526300
train,C5H8O,rxn0223,transition_state,14,-7355.438870473597,-7362.567550015892,-7.128679542295
train,C5H8O,rxn0223,product,14,-7355.601592218878,-7361.567274013886,-5.965681795008
train,C5H8O,rxn0224,reactant,14,-7358.514810185874,-7365.491925712174,-6.977115526300
train,C5H8O,rxn0224,transition_state,14,-7355.037051563274,-7361.033806711590,-5.996755148316
train,C5H8O,rxn0224,product,14,-7355.755730318209,-7361.820460938355,-6.064730620145
train,C5H8O,rxn0225,reactant,14,-7358.514810185874,-7365.491925712174,-6.977115526300
train,C5H8O,rxn0225,transition_state,14,-7354.404754780582,-7360.953948339286,-6.549193558704
train,C5H8O,rxn0225,product,14,-7356.257674750887,-7362.627913213023,-6.370238462137
train,C5H8O,rxn0226,reactant,14,-7358.514810185874,-7365.491925712174,-6.977115526300
train,C5H8O,rxn0226,transition_state,14,-7355.255690079603,-7362.399220057046,-7.143529977443
train,C5H8O,rxn0226,product,14,-7355.437259265906,-7361.683556182196,-6.246296916291
train,C5H8O,rxn0227,reactant,14,-7358.514810185874,-7365.491925712170,-6.977115526296
train,C5H8O,rxn0227,transition_state,14,-7353.502536967190,-7359.732761722438,-6.230224755248
train,C5H8O,rxn0227,product,14,-7356.767181452372,-7363.854442355650,-7.087260903278
train,C5H8O,rxn0228,reactant,14,-7358.514810185874,-7365.491925712174,-6.977115526300
train,C5H8O,rxn0228,transition_state,14,-7355.969089388634,-7362.367314567141,-6.398225178507
train,C5H8O,rxn0228,product,14,-7357.246380222960,-7362.828327179530,-5.581946956569
train,C5H8O,rxn0229,reactant,14,-7358.514810186773,-7365.491925712023,-6.977115525250
